GeneSymbol	gene_chr	gene_tss	gene_tss500bp	is_ubiqutious_uniform
RPTN	chr1	152158978	152159478	False
RPTOR	chr17	80544574	80545074	True
RPUSD1	chr16	788133	788633	True
RPUSD2	chr15	40569042	40569542	False
RPUSD3	chr3	9843768	9844268	False
RPUSD4	chr11	126211442	126211942	True
RRAD	chr16	66925286	66925786	False
RRAGA	chr9	19049123	19049623	True
RRAGB	chrX	55717426	55717926	False
RRAGC	chr1	38859573	38860073	False
RRAGD	chr6	89412026	89412526	False
RRAS	chr19	49639893	49640393	False
RRAS2	chr11	14358934	14359434	False
RRBP1	chr20	17682033	17682533	False
RREB1	chr6	7107602	7108102	False
RRH	chr4	109827743	109828243	False
RRM1	chr11	4094434	4094934	False
RRM2	chr2	10122485	10122985	False
RRM2B	chr8	102238868	102239368	False
RRN3	chr16	15094085	15094585	False
RRN3P1	chr16	21818924	21819424	False
RRN3P2	chr16	29074591	29075091	False
RRN3P3	chr16	22437465	22437965	False
RRNAD1	chr1	156728220	156728720	True
RRP1	chr21	43789286	43789786	False
RRP12	chr10	97401120	97401620	False
RRP15	chr1	218285036	218285536	False
RRP1B	chr21	43659300	43659800	False
RRP36	chr6	43021351	43021851	True
RRP7A	chr22	42519573	42520073	True
RRP7BP	chr22	42581761	42582261	False
RRP8	chr11	6603400	6603900	True
RRP9	chr3	51941691	51942191	False
RRS1	chr8	66428777	66429277	False
RRS1-AS1	chr8	66428727	66429227	False
RS1	chrX	18671853	18672353	False
RSAD1	chr17	50478549	50479049	True
RSAD2	chr2	6877414	6877914	False
RSBN1	chr1	113812226	113812726	False
RSBN1L	chr7	77696175	77696675	False
RSC1A1	chr1	15659462	15659962	False
RSF1	chr11	77820584	77821084	False
RSG1	chr1	16236914	16237414	False
RSL1D1	chr16	11851335	11851835	True
RSL24D1	chr15	55196783	55197283	True
RSPH1	chr21	42496104	42496604	False
RSPH14	chr22	23141804	23142304	False
RSPH3	chr6	158999937	159000437	False
RSPH4A	chr6	116616228	116616728	False
RSPH6A	chr19	45815097	45815597	False
RSPH9	chr6	43644779	43645279	False
RSPO1	chr1	37634673	37635173	False
RSPO2	chr8	108083435	108083935	False
RSPO3	chr6	127118652	127119152	False
RSPO4	chr20	1002014	1002514	False
RSPRY1	chr16	57186033	57186533	True
RSRC1	chr3	158109801	158110301	False
RSRC2	chr12	122526763	122527263	False
RSRP1	chr1	25247269	25247769	False
RSU1	chr10	16817204	16817704	True
RSU1P2	chr10	45154346	45154846	False
RTBDN	chr19	12830425	12830925	False
RTCA	chr1	100265907	100266407	False
RTCA-AS1	chr1	100265924	100266424	False
RTCB	chr22	32412037	32412537	False
RTEL1	chr20	63657559	63658059	True
RTEL1-TNFRSF6B	chr20	63657559	63658059	False
RTF1	chr15	41416853	41417353	False
RTFDC1	chr20	56468334	56468834	False
RTKN	chr2	74440333	74440833	False
RTKN2	chr10	62268613	62269113	False
RTL1	chr14	100884597	100885097	False
RTN1	chr14	59870589	59871089	False
RTN2	chr19	45496805	45497305	False
RTN3	chr11	63681199	63681699	False
RTN4	chr2	55050348	55050848	False
RTN4IP1	chr6	106629248	106629748	False
RTN4R	chr22	20268043	20268543	False
RTN4RL1	chr17	2025095	2025595	False
RTN4RL2	chr11	57460286	57460786	False
RTP1	chr3	187197235	187197735	False
RTP2	chr3	187702307	187702807	False
RTP3	chr3	46497744	46498244	False
RTP4	chr3	187368129	187368629	False
RTP5	chr2	241869483	241869983	False
RTTN	chr18	70205476	70205976	False
RUBCN	chr3	197736676	197737176	False
RUBCNL	chr13	46387250	46387750	False
RUFY1	chr5	179559441	179559941	False
RUFY2	chr10	68407044	68407544	False
RUFY3	chr4	70721591	70722091	False
RUFY4	chr2	218068764	218069264	False
RUNDC1	chr17	42980311	42980811	True
RUNDC3A	chr17	44308308	44308808	False
RUNDC3A-AS1	chr17	44308181	44308681	False
RUNDC3B	chr7	87628162	87628662	False
RUNX1	chr21	34888440	34888940	False
RUNX1-IT1	chr21	35039176	35039676	False
RUNX1T1	chr8	92095404	92095904	False
RUNX2	chr6	45328066	45328566	False
RUNX3	chr1	24964760	24965260	False
RUSC1	chr1	155323686	155324186	False
RUSC1-AS1	chr1	155323926	155324426	False
RUSC2	chr9	35489582	35490082	False
RUVBL1	chr3	128123578	128124078	True
RUVBL1-AS1	chr3	128075559	128076059	False
RUVBL2	chr19	48993197	48993697	False
RWDD1	chr6	116571116	116571616	True
RWDD2A	chr6	83193062	83193562	False
RWDD2B	chr21	29019114	29019614	False
RWDD3	chr1	95233904	95234404	True
RWDD4	chr4	183658969	183659469	True
RXFP1	chr4	158521463	158521963	False
RXFP2	chr13	31739292	31739792	False
RXFP3	chr5	33936135	33936635	False
RXFP4	chr1	155941438	155941938	False
RXRA	chr9	134326212	134326712	False
RXRB	chr6	33200446	33200946	True
RXRG	chr1	165445105	165445605	False
RYBP	chr3	72446373	72446873	False
RYK	chr3	134250494	134250994	True
RYR1	chr19	38433449	38433949	False
RYR2	chr1	237042151	237042651	False
RYR3	chr15	33310711	33311211	False
S100A1	chr1	153628146	153628646	False
S100A10	chr1	151993988	151994488	False
S100A11	chr1	152036785	152037285	False
S100A12	chr1	153375349	153375849	False
S100A13	chr1	153627989	153628489	False
S100A14	chr1	153616082	153616582	False
S100A16	chr1	153612918	153613418	False
S100A2	chr1	153565580	153566080	False
S100A3	chr1	153549008	153549508	False
S100A4	chr1	153545556	153546056	False
S100A5	chr1	153541515	153542015	False
S100A6	chr1	153535991	153536491	False
S100A7	chr1	153460411	153460911	False
S100A7A	chr1	153416273	153416773	False
S100A7L2	chr1	153439777	153440277	False
S100A8	chr1	153390938	153391438	False
S100A9	chr1	153357603	153358103	False
S100B	chr21	46604872	46605372	False
S100G	chrX	16649907	16650407	False
S100P	chr4	6693588	6694088	False
S100PBP	chr1	32825062	32825562	False
S100Z	chr5	76849750	76850250	False
S1PR1	chr1	101236498	101236998	False
S1PR2	chr19	10231022	10231522	False
S1PR3	chr9	88991158	88991658	False
S1PR4	chr19	3178487	3178987	False
S1PR5	chr19	10517200	10517700	False
SAA1	chr11	18265974	18266474	False
SAA2	chr11	18248424	18248924	False
SAA2-SAA4	chr11	18248424	18248924	False
SAA3P	chr11	18115882	18116382	False
SAA4	chr11	18236587	18237087	False
SAAL1	chr11	18105841	18106341	True
SAC3D1	chr11	65040653	65041153	False
SACM1L	chr3	45688990	45689490	True
SACS	chr13	23433478	23433978	True
SACS-AS1	chr13	23418720	23419220	False
SAE1	chr19	47130572	47131072	True
SAFB	chr19	5622784	5623284	False
SAFB2	chr19	5622677	5623177	False
SAG	chr2	233307412	233307912	False
SAGE1	chrX	135893383	135893883	False
SALL1	chr16	51151022	51151522	False
SALL2	chr14	21536966	21537466	False
SALL3	chr18	78980024	78980524	False
SALL4	chr20	51802273	51802773	False
SALRNA1	chr14	60638965	60639465	False
SALRNA2	chr15	70634998	70635498	False
SALRNA3	chr15	70615296	70615796	False
SAMD1	chr19	14090325	14090825	True
SAMD10	chr20	63979392	63979892	False
SAMD11	chr1	925490	925990	False
SAMD12	chr8	118621695	118622195	False
SAMD12-AS1	chr8	118620750	118621250	False
SAMD13	chr1	84298115	84298615	False
SAMD14	chr17	50129632	50130132	False
SAMD15	chr14	77377168	77377668	False
SAMD3	chr6	130222704	130223204	False
SAMD4A	chr14	54567361	54567861	False
SAMD4B	chr19	39342208	39342708	False
SAMD5	chr6	147508441	147508941	False
SAMD7	chr3	169911321	169911821	False
SAMD8	chr10	75111384	75111884	False
SAMD9	chr7	93117773	93118273	False
SAMD9L	chr7	93148138	93148638	False
SAMHD1	chr20	36951593	36952093	False
SAMM50	chr22	43955130	43955630	True
SAMMSON	chr3	69999493	69999993	False
SAMSN1	chr21	14546110	14546610	False
SAMSN1-AS1	chr21	14581951	14582451	False
SAP130	chr2	128027870	128028370	True
SAP18	chr13	21140263	21140763	False
SAP25	chr7	100573570	100574070	False
SAP30	chr4	173370691	173371191	True
SAP30BP	chr17	75666865	75667365	False
SAP30L	chr5	154445706	154446206	False
SAP30L-AS1	chr5	154445572	154446072	False
SAPCD1	chr6	31762745	31763245	False
SAPCD1-AS1	chr6	31765338	31765838	False
SAPCD2	chr9	137070326	137070826	False
SAR1A	chr10	70170279	70170779	True
SAR1B	chr5	134632593	134633093	True
SARAF	chr8	30082958	30083458	False
SARDH	chr9	133739705	133740205	False
SARM1	chr17	28371411	28371911	True
SARNP	chr12	55817506	55818006	False
SARS	chr1	109213642	109214142	False
SARS2	chr19	38930646	38931146	False
SART1	chr11	65961438	65961938	True
SART3	chr12	108561139	108561639	True
SASH1	chr6	148342342	148342842	False
SASH3	chrX	129779665	129780165	False
SASS6	chr1	100132845	100133345	False
SAT1	chrX	23782907	23783407	False
SAT2	chr17	7627626	7628126	True
SATB1	chr3	18444613	18445113	False
SATB1-AS1	chr3	18444986	18445486	False
SATB2	chr2	199457846	199458346	False
SATB2-AS1	chr2	199467847	199468347	False
SATL1	chrX	85108718	85109218	False
SAV1	chr14	50668103	50668603	False
SAXO1	chr9	19033008	19033508	False
SAXO2	chr15	82262560	82263060	False
SAYSD1	chr6	39114936	39115436	False
SBDS	chr7	66995446	66995946	True
SBDSP1	chr7	72829122	72829622	False
SBF1	chr22	50474821	50475321	False
SBF1P1	chr8	55455071	55455571	False
SBF2	chr11	10293957	10294457	False
SBF2-AS1	chr11	9758042	9758542	False
SBK1	chr16	28292268	28292768	False
SBK2	chr19	55536818	55537318	False
SBK3	chr19	55545293	55545793	False
SBNO1	chr12	123364959	123365459	False
SBNO2	chr19	1174033	1174533	False
SBSN	chr19	35528101	35528601	False
SBSPON	chr8	73093022	73093522	False
SC5D	chr11	121292428	121292928	False
SCAF1	chr19	49641874	49642374	True
SCAF11	chr12	45990368	45990868	False
SCAF4	chr21	31731868	31732368	True
SCAF8	chr6	154733127	154733627	True
SCAI	chr9	125143309	125143809	False
SCAMP1	chr5	78360252	78360752	True
SCAMP1-AS1	chr5	78360291	78360791	False
SCAMP2	chr15	74873129	74873629	True
SCAMP3	chr1	155262135	155262635	True
SCAMP4	chr19	1904963	1905463	True
SCAMP5	chr15	74995284	74995784	False
SCAND1	chr20	35955109	35955609	True
SCAND2P	chr15	84631209	84631709	False
SCAP	chr3	47475709	47476209	False
SCAPER	chr15	76883626	76884126	False
SCARA3	chr8	27633809	27634309	False
SCARA5	chr8	27992602	27993102	False
SCARB1	chr12	124863723	124864223	False
SCARB2	chr4	76213649	76214149	False
SCARF1	chr17	1645539	1646039	False
SCARF2	chr22	20437609	20438109	False
SCARNA10	chr12	6509971	6510471	False
SCARNA17	chr18	49813772	49814272	False
SCARNA2	chr1	109099942	109100442	False
SCARNA7	chr3	160514986	160515486	False
SCARNA9	chr11	93721263	93721763	False
SCARNA9L	chrX	20136163	20136663	False
SCART1	chr10	133453677	133454177	False
SCCPDH	chr1	246723825	246724325	False
SCD	chr10	100346764	100347264	False
SCD5	chr4	82798607	82799107	False
SCEL	chr13	77535423	77535923	False
SCEL-AS1	chr13	77606301	77606801	False
SCFD1	chr14	30622003	30622503	True
SCFD2	chr4	53365825	53366325	True
SCG2	chr2	223602249	223602749	False
SCG3	chr15	51681102	51681602	False
SCG5	chr15	32641362	32641862	False
SCGB1A1	chr11	62418784	62419284	False
SCGB1B2P	chr19	34676781	34677281	False
SCGB1C1	chr11	192829	193329	False
SCGB1C2	chr11	192829	193329	False
SCGB1D1	chr11	62189987	62190487	False
SCGB1D2	chr11	62242001	62242501	False
SCGB1D4	chr11	62298814	62299314	False
SCGB2A1	chr11	62208417	62208917	False
SCGB2A2	chr11	62269904	62270404	False
SCGB2B2	chr19	34594335	34594835	False
SCGB3A1	chr5	180591237	180591737	False
SCGB3A2	chr5	147878460	147878960	False
SCGN	chr6	25651950	25652450	False
SCHIP1	chr3	159272996	159273496	False
SCHLAP1	chr2	180691853	180692353	False
SCIMP	chr17	5234610	5235110	False
SCIN	chr7	12589272	12589772	False
SCLT1	chr4	129093357	129093857	False
SCLY	chr2	238060673	238061173	True
SCMH1	chr1	41241893	41242393	False
SCML1	chrX	17737198	17737698	False
SCML2	chrX	18354474	18354974	False
SCML4	chr6	107824067	107824567	False
SCN10A	chr3	38793760	38794260	False
SCN11A	chr3	38950311	38950811	False
SCN1A	chr2	166073389	166073889	False
SCN1B	chr19	35030437	35030937	False
SCN2A	chr2	165293580	165294080	False
SCN2B	chr11	118176372	118176872	False
SCN3A	chr2	165203817	165204317	False
SCN3B	chr11	123654357	123654857	False
SCN4A	chr17	63972668	63973168	False
SCN4B	chr11	118152665	118153165	False
SCN5A	chr3	38649422	38649922	False
SCN7A	chr2	166486721	166487221	False
SCN8A	chr12	51590985	51591485	False
SCN9A	chr2	166375737	166376237	False
SCNM1	chr1	151165771	151166271	True
SCNN1A	chr12	6375489	6375989	False
SCNN1B	chr16	23302019	23302519	False
SCNN1D	chr1	1280185	1280685	False
SCNN1G	chr16	23182468	23182968	False
SCO1	chr17	10697318	10697818	True
SCO2	chr22	50525355	50525855	False
SCOC	chr4	140373259	140373759	False
SCOC-AS1	chr4	140373142	140373642	False
SCP2	chr1	52926978	52927478	False
SCP2D1	chr20	18813475	18813975	False
SCPEP1	chr17	56977856	56978356	False
SCRG1	chr4	173398996	173399496	False
SCRIB	chr8	143815129	143815629	True
SCRN1	chr7	29989559	29990059	False
SCRN2	chr17	47841083	47841583	False
SCRN3	chr2	174395478	174395978	False
SCRT1	chr8	144336031	144336531	False
SCRT2	chr20	675929	676429	False
SCT	chr11	626990	627490	False
SCTR	chr2	119524202	119524702	False
SCUBE1	chr22	43343138	43343638	False
SCUBE2	chr11	9091353	9091853	False
SCUBE3	chr6	35213811	35214311	False
SCX	chr8	144266307	144266807	False
SCYL1	chr11	65524826	65525326	True
SCYL2	chr12	100266889	100267389	True
SCYL3	chr1	169893709	169894209	False
SDAD1	chr4	75990712	75991212	True
SDAD1P1	chr8	26382703	26383203	False
SDC1	chr2	20224916	20225416	False
SDC2	chr8	96493403	96493903	False
SDC3	chr1	30908383	30908883	False
SDC4	chr20	45348174	45348674	False
SDC4P	chr22	30481506	30482006	False
SDCBP	chr8	58552918	58553418	False
SDCBP2	chr20	1313423	1313923	False
SDCBP2-AS1	chr20	1325092	1325592	False
SDCCAG3	chr9	136410352	136410852	True
SDCCAG8	chr1	243255754	243256254	True
SDE2	chr1	225999115	225999615	False
SDF2	chr17	28661922	28662422	True
SDF2L1	chr22	21642002	21642502	False
SDF4	chr1	1231817	1232317	False
SDHA	chr5	217972	218472	True
SDHAF1	chr19	35994937	35995437	True
SDHAF2	chr11	61429874	61430374	True
SDHAF3	chr7	97116342	97116842	False
SDHAF4	chr6	70566671	70567171	False
SDHAP1	chr3	195990029	195990529	False
SDHAP2	chr3	195657788	195658288	False
SDHAP3	chr5	1594281	1594781	False
SDHB	chr1	17053920	17054420	True
SDHC	chr1	161314125	161314625	True
SDHD	chr11	112086573	112087073	False
SDK1	chr7	3301197	3301697	False
SDK2	chr17	73643838	73644338	False
SDPR	chr2	191847030	191847530	False
SDR16C5	chr8	56320526	56321026	False
SDR16C6P	chr8	56390460	56390960	False
SDR39U1	chr14	24442553	24443053	False
SDR42E1	chr16	82011238	82011738	False
SDR9C7	chr12	56934155	56934655	False
SDS	chr12	113403637	113404137	False
SDSL	chr12	113422139	113422639	False
SEBOX	chr17	28364901	28365401	False
SEC11A	chr15	84716210	84716710	True
SEC11C	chr18	59139606	59140106	False
SEC13	chr3	10320938	10321438	True
SEC14L1	chr17	77140672	77141172	False
SEC14L1P1	chr11	43897052	43897552	False
SEC14L2	chr22	30396690	30397190	False
SEC14L3	chr22	30471797	30472297	False
SEC14L4	chr22	30505461	30505961	False
SEC14L5	chr16	4958066	4958566	False
SEC14L6	chr22	30546432	30546932	False
SEC16A	chr9	136482805	136483305	True
SEC16B	chr1	177969665	177970165	False
SEC1P	chr19	48637788	48638288	False
SEC22A	chr3	123201676	123202176	True
SEC22B	chr1	148791154	148791654	True
SEC22C	chr3	42581778	42582278	True
SEC23A	chr14	39103278	39103778	True
SEC23B	chr20	18507293	18507793	True
SEC23IP	chr10	119892322	119892822	True
SEC24A	chr5	134648534	134649034	True
SEC24B	chr4	109433464	109433964	True
SEC24B-AS1	chr4	109433567	109434067	False
SEC24C	chr10	73744122	73744622	False
SEC24D	chr4	118835946	118836446	False
SEC31A	chr4	82891030	82891530	True
SEC31B	chr10	100519588	100520088	True
SEC61A1	chr3	128052118	128052618	True
SEC61A2	chr10	12129390	12129890	False
SEC61B	chr9	99222037	99222537	True
SEC61G	chr7	54758996	54759496	True
SEC62	chr3	169966541	169967041	False
SEC63	chr6	107958028	107958528	False
SECISBP2	chr9	89318222	89318722	True
SECISBP2L	chr15	49046313	49046813	False
SECTM1	chr17	82333795	82334295	False
SEH1L	chr18	12947733	12948233	True
SEL1L	chr14	81533611	81534111	False
SEL1L2	chr20	13990369	13990869	False
SEL1L3	chr4	25863345	25863845	False
SELE	chr1	169733829	169734329	False
SELENBP1	chr1	151372484	151372984	False
SELENOF	chr1	86914115	86914615	False
SELENOH	chr11	57740999	57741499	False
SELENOI	chr2	26345835	26346335	False
SELENOK	chr3	53891765	53892265	False
SELENOM	chr22	31107337	31107837	False
SELENON	chr1	25799925	25800425	False
SELENOO	chr22	50200728	50201228	False
SELENOP	chr5	42811826	42812326	False
SELENOS	chr15	101277270	101277770	False
SELENOT	chr3	150603028	150603528	False
SELENOV	chr19	39514862	39515362	False
SELENOW	chr19	47778334	47778834	False
SELL	chr1	169711452	169711952	False
SELP	chr1	169629889	169630389	False
SELPLG	chr12	108633644	108634144	False
SEM1	chr7	96709641	96710141	False
SEMA3A	chr7	84194651	84195151	False
SEMA3B	chr3	50272868	50273368	False
SEMA3B-AS1	chr3	50267121	50267621	False
SEMA3C	chr7	80919101	80919601	False
SEMA3D	chr7	85121681	85122181	False
SEMA3E	chr7	83648913	83649413	False
SEMA3F	chr3	50155160	50155660	False
SEMA3F-AS1	chr3	50155835	50156335	False
SEMA3G	chr3	52444835	52445335	False
SEMA4A	chr1	156153280	156153780	False
SEMA4B	chr15	90201079	90201579	False
SEMA4C	chr2	96869748	96870248	False
SEMA4D	chr9	89479446	89479946	False
SEMA4F	chr2	74653977	74654477	False
SEMA4G	chr10	100972278	100972778	False
SEMA5A	chr5	9545871	9546371	False
SEMA5A-AS1	chr5	9511082	9511582	False
SEMA5B	chr3	123027562	123028062	False
SEMA6A	chr5	116574676	116575176	False
SEMA6A-AS1	chr5	116447247	116447747	False
SEMA6B	chr19	4559509	4560009	False
SEMA6C	chr1	151146414	151146914	False
SEMA6D	chr15	47718238	47718738	False
SEMA7A	chr15	74433709	74434209	False
SEMG1	chr20	45206713	45207213	False
SEMG2	chr20	45221118	45221618	False
SENCR	chr11	128695773	128696273	False
SENP1	chr12	48105742	48106242	False
SENP2	chr3	185585992	185586492	False
SENP3	chr17	7561741	7562241	False
SENP3-EIF4A1	chr17	7561741	7562241	False
SENP5	chr3	196867605	196868105	False
SENP6	chr6	75601258	75601758	True
SENP7	chr3	101512991	101513491	False
SENP8	chr15	72118039	72118539	False
SEPHS1	chr10	13348048	13348548	False
SEPHS2	chr16	30445725	30446225	False
SEPSECS	chr4	25160332	25160832	False
SEPSECS-AS1	chr4	25160421	25160921	False
SEPT1	chr16	30382600	30383100	False
SEPT10	chr2	109613956	109614456	False
SEPT11	chr4	76949463	76949963	False
SEPT12	chr16	4788271	4788771	False
SEPT14	chr7	55862539	55863039	False
SEPT2	chr2	241315610	241316110	True
SEPT3	chr22	41976676	41977176	False
SEPT4	chr17	58529217	58529717	False
SEPT4-AS1	chr17	58519586	58520086	False
SEPT5	chr22	19714213	19714713	False
SEPT5-GP1BB	chr22	19716969	19717469	False
SEPT6	chrX	119693120	119693620	False
SEPT7	chr7	35800735	35801235	False
SEPT7-AS1	chr7	35800375	35800875	False
SEPT7P2	chr7	45768768	45769268	False
SEPT7P9	chr10	38402602	38403102	False
SEPT8	chr5	132777125	132777625	False
SEPT9	chr17	77281159	77281659	False
SERAC1	chr6	158168030	158168530	False
SERBP1	chr1	67430190	67430690	True
SERF1A	chr5	70900412	70900912	False
SERF1B	chr5	70900418	70900918	False
SERF2	chr15	43791725	43792225	False
SERF2-C15ORF63	chr15	43791725	43792225	False
SERGEF	chr11	18012912	18013412	False
SERHL	chr22	42500328	42500828	False
SERHL2	chr22	42553611	42554111	False
SERINC1	chr6	122471631	122472131	False
SERINC2	chr1	31413562	31414062	False
SERINC3	chr20	44521866	44522366	True
SERINC4	chr15	43799847	43800347	False
SERINC5	chr5	80255832	80256332	False
SERP1	chr3	150546391	150546891	True
SERP2	chr13	44373591	44374091	False
SERPINA1	chr14	94390442	94390942	False
SERPINA10	chr14	94292774	94293274	False
SERPINA11	chr14	94452535	94453035	False
SERPINA12	chr14	94517594	94518094	False
SERPINA13P	chr14	94640474	94640974	False
SERPINA2	chr14	94366452	94366952	False
SERPINA3	chr14	94612126	94612626	False
SERPINA4	chr14	94561169	94561669	False
SERPINA5	chr14	94581118	94581618	False
SERPINA6	chr14	94323101	94323601	False
SERPINA7	chrX	106038477	106038977	False
SERPINA9	chr14	94476083	94476583	False
SERPINB1	chr6	2841799	2842299	False
SERPINB10	chr18	63907739	63908239	False
SERPINB11	chr18	63702708	63703208	False
SERPINB12	chr18	63555909	63556409	False
SERPINB13	chr18	63587049	63587549	False
SERPINB2	chr18	63887454	63887954	False
SERPINB3	chr18	63661713	63662213	False
SERPINB4	chr18	63644069	63644569	False
SERPINB5	chr18	63476660	63477160	False
SERPINB6	chr6	2971915	2972415	True
SERPINB7	chr18	63775124	63775624	False
